text,label
Cobrá recompensas por revisar anuncios y sugerir mejoras,1
Adjunté la tabla con los KPI para el seguimiento mensual,0
Recibí un voucher que podés canjear por saldo de manera inmediata,1
Gracias por la captura ya la adjunté al ticket de soporte,0
Ganá entradas VIP y saldo por referir participantes al estudio,1
¿Podés preparar 20 copias impresas para la reunión de mañana?,0
Obtené comisiones por cada usuario premium que traigas a la plataforma,1
Te confirmo que el servidor de backups está disponible,0
Adjunté el inventario actualizado con cantidades y códigos,0
¿Podés dejar la documentación firmada en legal al final del día?,0
Recibí saldo por participar en pruebas de usabilidad pagadas,1
Gracias por la retroalimentación ya apliqué los cambios en la demo,0
Ganá comisiones por cada venta que derive de tu recomendación,1
Te paso el teléfono del contacto para coordinar la instalación,0
Participá y cobrálas por cada microtarea que completes,1
Confirmo que la versión mobile ya está en la tienda de pruebas,0
¿Podés verificar si el pedido requiere embalaje especial?,0
Recibiste un cupón que incrementa tu saldo por primera compra,1
Adjunté el acta con acuerdos y plazos para el seguimiento,0
Cobrá por probar plataformas y enviar reportes de experiencia,1
Te confirmo la reunión técnica para el próximo martes a las 11,0
Recibiste saldo por invitar creadores que subieron contenido,1
¿Podés dejar el material de apoyo en la sala a las 8 para montaje?,0
Ganá dinero por crear microtutoriales y vender accesos,1
Recibí una invitación a un panel que remunera por hora de participación,1
Gracias por la gestión quedó todo registrado en el sistema,0
Ganá comisiones por cada demo que conviertas en cliente recurrente,1
¿Podés preparar la nómina con las horas extras imputadas esta quincena?,0
Recibiste un bono por completar tareas prioritarias durante el fin de semana,1
Te confirmo la entrega para el miércoles por la tarde en planta baja,0
Participá en tests y cobralas por cada informe validado,1
Adjunté la plantilla para la encuesta de satisfacción del cliente,0
Ganá recompensas al revisar productos y completar breves valoraciones,1
¿Podés dejar la copia física del contrato en mi bandeja al mediodía?,0
Recibí saldo por invitar a socios que completaron registro correctamente,1
Gracias por la puntualidad en la entrega quedó todo en orden,0
Ganá dinero por moderar sesiones de feedback y cobrar por hora,1
¿Podés confirmar si la sala tiene micrófono y conexión estable?,0
Recibiste un incentivo por activar funciones avanzadas esta semana,1
Adjunté la lista de ponentes confirmados y el horario de presentaciones,0
Cobrá comisiones recurrentes por cada cliente que mantenga suscripción,1
Te paso el resumen con incidencias abiertas y su estado actual,0
Recibiste saldo por completar verificaciones de identidad en menos de 24 horas,1
Confirmo que la primera factura fue procesada por finanzas hoy,0
Gana dinero creando plantillas y vendiéndolas bajo licencia,1
¿Podés dejar las acreditaciones en recepción desde las 8 30 para recogida?,0
Recibiste un bono por cada referido que realizó una compra en 7 días,1
Adjunté el plan de despliegue con ventanas de mantenimiento y responsables,0
Gané saldo al participar en una ronda de pruebas remuneradas esta semana,1
Te confirmo que la carpeta compartida tiene permisos de edición para todos,0
Obtené recompensas por validar leads y cobrar por bloque de 50,1
Confirmo la reunión del equipo para el jueves a las 10,0
Por favor deja la documentación firmada en recepción antes de las 16,0
¿Podés validar el presupuesto y devolverlo firmado hoy,0
Adjunté la lista de asistentes para que la revises,0
Te paso el número de orden para que lo verifiques en almacén,0
Gracias por la entrega puntual del informe del mes,0
¿Podés confirmar si el proyector está disponible para el taller,0
Dejé la versión con los cambios en la carpeta compartida,0
Por favor imprimí cinco copias del contrato y dejalas en legal,0
Confirmo que el pago fue procesado por finanzas esta mañana,0
¿Podés avisar a soporte que el servidor necesita reinicio,0
Adjunté el acta con las firmas para archivo definitivo,0
Te llamo en 15 minutos para coordinar la logística de entrega,0
Por favor valida la factura antes del cierre del ejercicio,0
¿Podés preparar 25 acreditaciones con nombre y empresa,0
Confirmo la asistencia del equipo a la capacitación del viernes,0
Te paso el contacto del proveedor para coordinar instalación,0
Adjunté la guía de instalación para que la compartas con el equipo,0
Gracias por la captura de pantalla la subí al ticket,0
¿Podés dejar el dossier con portada y tabla de contenidos en mi bandeja,0
Por favor revisá la casilla de correo de atención a clientes,0
Confirmo la reserva de la sala principal para la presentación,0
Te dejo el cronograma con fechas y responsables asignados,0
Adjunté la tabla con indicadores para la próxima junta,0
¿Podés confirmar si el catering incluye opciones sin lactosa,0
Por favor pasame la relación de horas trabajadas del mes,0
Confirmo que el backup nocturno se ejecutó correctamente,0
Adjunté la minuta con las decisiones y plazos para seguimiento,0
Te paso el checklist para verificar antes del despliegue,0
¿Podés dejar la copia física del contrato en mi bandeja hoy,0
Gracias por organizar la visita técnica quedó todo claro,0
Por favor revisá el packing list antes de enviar el camión,0
Confirmo la recepción del material fotográfico sin incidencias,0
Adjunté la versión final del manual para su aprobación,0
Te confirmo la hora de llegada del técnico para el lunes,0
¿Podés validar que la factura lleve el NIF correcto,0
Gracias por el apoyo en la migración todo funcionó,0
Por favor deja el acta firmada en la carpeta del proyecto,0
Confirmo la entrega parcial según el cronograma acordado,0
Adjunté el informe financiero con el desglose solicitado,0
Te paso el contacto de prensa para coordinar entrevistas,0
¿Podés preparar la sala con disposición en U para la reunión,0
Gracias por el resumen del sprint ya está en el tablero,0
Por favor notificá a RRHH el cambio de fecha de inicio,0
Confirmo que la auditoría interna no tiene observaciones,0
Adjunté el listado de proveedores homologados para licitación,0
Te dejo la plantilla para la encuesta de satisfacción del cliente,0
¿Podés validar la versión en inglés antes de publicar,0
Gracias por la ayuda con QA la build quedó estable,0
Por favor entregá la documentación en duplicado a contabilidad,0
Confirmo que la actualización en staging fue exitosa,0
Adjunté la hoja de rutas con responsables por tarea,0
Te paso la relación de gastos para conciliación bancaria,0
¿Podés dejar las acreditaciones en recepción a las 8 30,0
Gracias por cerrar la incidencia en soporte a primera hora,0
Por favor actualizá el registro de asistencia del taller,0
Confirmo la asistencia al comité de seguimiento del miércoles,0
Adjunté el plan de pruebas con casos y responsables,0
Te paso el número de expediente para consulta del departamento legal,0
¿Podés dejar el informe impreso en mi bandeja por favor,0
Gracias por la foto del evento la añadí al dossier,0
Por favor marcá el ticket como urgente en el sistema,0
Confirmo que el inventario quedó actualizado en la base,0
Adjunté el acta con las modificaciones solicitadas por dirección,0
Te dejo la plantilla del contrato para que la uses como base,0
¿Podés preparar 10 copias del anexo y dejarlas en recepción,0
Gracias por validar la versión móvil ya está lista para pruebas,0
Por favor avisá a limpieza que la sala quedará ocupada hasta las 19,0
Confirmo el alta del nuevo proveedor en el sistema de compras,0
Adjunté el presupuesto desglosado por partidas para revisión,0
Te paso la evaluación de riesgos para la próxima reunión,0
¿Podés confirmar la hora de salida del transporte hacia obra,0
Gracias por gestionar la devolución quedó todo solucionado,0
Por favor subí el informe corregido al repositorio compartido,0
Confirmo la recepción de los certificados por correo postal,0
Adjunté la relación de ponentes y sus horarios para el congreso,0
Te dejo las instrucciones para replicar la incidencia en QA,0
¿Podés dejar los pases de acceso en recepción a primera hora,0
Gracias por la coordinación con proveedores quedó todo programado,0
Por favor completá la plantilla de gastos y subila al drive,0
Confirmo que la caja con material se entregó en buen estado,0
Adjunté la hoja de cálculo con las horas imputadas por proyecto,0
Te paso el listado con los puntos pendientes para cerrar hoy,0
¿Podés revisar la ortografía del dossier antes de mandar a imprimir,0
Gracias por el apoyo en la presentación quedó muy clara,0
Por favor firmá la conformidad y devolvela a legal,0
Confirmo el cierre del ticket tras la corrección aplicada,0
Adjunté el acta de la última junta con acuerdos y responsables,0
Te dejo el número de seguimiento del envío para logística,0
¿Podés avisar a prensa que la nota sale el lunes por la mañana,0
Gracias por la lista de materiales ya realicé la compra,0
Por favor imprimí las etiquetas y pegálas en cada caja,0
Confirmo que el ambiente de pruebas ya está libre para uso,0
Adjunté la versión final del folleto para aprobación,0
Te paso las claves temporales para acceso de testing,0
¿Podés validar la columna de totales en la hoja de cálculo,0
Gracias por la corrección del diagrama lo integré al documento,0
Por favor deja en legal la carpeta con los contratos firmados,0
Confirmo la recepción del informe de auditoría externa,0
Adjunté la lista de comprobación para montaje del stand,0
Te dejo la plantilla de correo para convocar a asistentes,0
¿Podés preparar el acta con la votación y resultados para archivo,0
Gracias por el informe de avance lo dejé en el tablero,0
Por favor cerrá la incidencia en el sistema cuando esté verificada,0
Confirmo que el pedido llegó con firma de recepción,0
Adjunté los comprobantes de pago para conciliación,0
Te paso el resumen ejecutivo para la reunión con dirección,0
¿Podés comprobar si el proyector requiere adaptador adicional,0
Gracias por subir el material audiovisual quedó perfecto,0
Por favor deja la documentación en la carpeta del proyecto antes de salir,0
Confirmo que la nota de prensa se publicará el miércoles,0
Adjunté el registro de horas con detalles por tarea,0
Te dejo el presupuesto estimado para la próxima iteración,0
¿Podés avisar a sistemas que la API necesita despliegue hoy,0
Gracias por la confirmación la añadí al calendario compartido,0
Por favor dejá la factura original en contabilidad para archivo,0
Confirmo la entrega de la versión final al cliente esta mañana,0
Adjunté la relación de asistentes para control de aforo,0
Te paso el informe de QA con los defectos más críticos,0
¿Podés validar la firma digital en el PDF antes de enviar,0
Gracias por la coordinación del catering quedó todo correcto,0
